id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,hashtags,user_mentions,place,clean_tweet,compound,neg,neu,pos,sentiment
1.27e+18,2020-06-03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@nunnington @LeeHolly81 @realDonaldTrump Adderall, that’s Sharpie’s pick me up if you believe the rumors. Best yet,… https://t.co/Pp9zze3WSb",Adderall ’ Sharpie ’ pick believe rumors Best yet …,en,0,168,Drtom11Richards,,"nunnington, LeeHolly81, realDonaldTrump",,adderal sharpi pick believ rumor best yet,0.6369,0.0,0.588,0.412,pos
1.27e+18,2020-06-04,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @man_integrated: While we're burning our cities down, our adversaries are making moves.

The US is squandering the small window opened b…",While 're burning cities adversaries making moves The US squandering small window opened b…,en,0,243,0x1bC7k,,man_integrated,San Francisco / Ilesha,burn citi adversari make move squander small window open ,0.0,0.0,1.0,0.0,neu
1.27e+18,2020-06-04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ProfKarolSikora: Fascinating read-

https://t.co/POQYRXwAXS",Fascinating read-,en,0,0,HenryAv63694996,,ProfKarolSikora,,fascin read,0.0,0.0,1.0,0.0,neu
1.27e+18,2020-06-04,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @JeremyFarrar: Challenge lifting restrictions. Lockdowns suppressed transmission, reduced number people infected.They have not changed t…",Challenge lifting restrictions Lockdowns suppressed transmission reduced number people infected.They changed t…,en,0,0,RussNeale,,JeremyFarrar,United Kingdom,challeng lift restrict lockdown suppress transmiss reduc number peopl infect chang,-0.3182,0.202,0.698,0.101,neg
1.27e+18,2020-06-04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @mitsurutenma: remember: covid-19 takes a week to two weeks to incubate. do not let the media fool you when they say these 19,000 new ca…","remember covid-19 takes week two weeks incubate let media fool say ,000 new ca…",en,0,97976,harrietlwmellor,,mitsurutenma,"Manchester, England",rememb covid19 take week two week incub let medium fool say new ca,-0.4404,0.195,0.805,0.0,neg
1.27e+18,2020-06-04,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Get valuable information on ageing well, #COVID19 and more from @DrSamirSinha and colleagues at the COVID-19 Specia… https://t.co/G6LzmQwTJW",Get valuable information ageing well colleagues COVID-19 Specia…,en,0,0,SinaiGeriatrics,COVID19,DrSamirSinha,"Toronto, Ontario",get valuabl inform age well colleagu covid19 specia,0.2732,0.0,0.769,0.231,pos
1.27e+18,2020-06-04,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@RamaNewDelhi @HamidMirPAK @rwac48 A women enggaged with lots of men r never trusted by the lovers and she finally… https://t.co/iKGUl7nZjW,A women enggaged lots men r never trusted lovers finally…,en,0,246,Deipakpandey,,"RamaNewDelhi, HamidMirPAK, rwac48",,woman enggag lot men never trust lover final,-0.6979,0.49,0.51,0.0,neg
1.27e+18,2020-06-04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Just in 
5 more tested positive for Covid-19 in Bandipora today. One each from Watapora, Naidkhai, Sonerwani, Khayar and Gurez.",Just tested positive Covid-19 Bandipora today One Watapora Naidkhai Sonerwani Khayar Gurez,en,0,15,ejaz_bhatt,,,India,test posit covid19 bandipora today one watapora naidkhai sonerwani khayar gurez,0.0,0.0,1.0,0.0,neu
1.27e+18,2020-06-04,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","COVID-19 TESTS U.S
Check out Richard Brayshaw's video! #TikTok https://t.co/MIjzvytiIx",COVID-19 TESTS U.S Check Richard Brayshaw 's video,en,0,0,TheXIIGate,TikTok,,"Paisley,Scotland",covid19 test check richard brayshaw video,0.0,0.0,1.0,0.0,neu
1.27e+18,2020-06-04,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Source: Closer than ever: Keeping our movements connected and inclusive – @apcNews'response to the COVID-19 pandemic https://t.co/lNnBJELFrg,Source Closer ever Keeping movements connected inclusive – 'response COVID-19 pandemic,en,0,0,froatosebe,,apcnews,#feministinternet,sourc closer ever keep movement connect inclus respons covid19 pandem,0.0,0.0,1.0,0.0,neu
1.27e+18,2020-06-04,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @NumbersMuncher: OUT: COVID-19 is so dangerous that you can't even visit your loved one in the hospital even if they're dying.

IN: Hosp…",OUT COVID-19 dangerous ca n't even visit loved one hospital even 're dying IN Hosp…,en,0,97989,TrumpsMyPOTUS45,,NumbersMuncher,USA,covid19 danger even visit love one hospit even die hosp,-0.4767,0.395,0.378,0.227,neg
1.27e+18,2020-06-04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @anja_madhvani: When the second wave of Covid-19 hits the U.K., please be wary of the media. They will show you pictures of black and br…",When second wave Covid-19 hits U.K. please wary media They show pictures black br…,en,0,250,vicdfc,,anja_madhvani,,second wave covid19 hit pleas wari medium show pictur black br,0.0,0.0,1.0,0.0,neu
1.27e+18,2020-06-04,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @GovMikeDeWine: Out of respect for today’s memorial service for George Floyd in Minneapolis at 2 p.m. EST, we will not hold a press brie…",Out respect today ’ memorial service George Floyd Minneapolis p.m. EST hold press brie…,en,0,5,AClementsWKRC,,GovMikeDeWine,"Cincinnati, OH",respect today memori servic georg floyd minneapoli est hold press brie,0.4767,0.0,0.763,0.237,pos
1.27e+18,2020-06-04,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @tribelaw: A helpful analysis by @RicPatterson: “Donald Trump is merely the apotheosis of a growing disdain among Republicans for the in…,A helpful analysis “ Donald Trump merely apotheosis growing disdain among Republicans in…,en,0,253,kbartness,,"tribelaw, RicPatterson","Minnesota, USA",help analysi donald trump mere apotheosi grow disdain among republican,-0.1027,0.225,0.58,0.196,neg
1.27e+18,2020-06-04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @cnnbrk: On the heels of studies showing hydroxychloroquine doesn't help patients in the hospital with Covid-19, a new study — the first…",On heels studies showing hydroxychloroquine n't help patients hospital Covid-19 new study — first…,en,0,0,mwhelchel7,,cnnbrk,Indiana,heel studi show hydroxychloroquin help patient hospit covid19 new studi first,0.4019,0.0,0.787,0.213,pos
1.27e+18,2020-06-04,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @abc15: Sources: Death of an Arizona Department of Corrections staffer due to COVID-19: https://t.co/CSMhCk89xc #abc15 https://t.co/gdA4…,Sources Death Arizona Department Corrections staffer due COVID-19,en,0,1445,what_speed,abc15,abc15,🏜  Valley of the sun 🌵☀️,sourc death arizona depart correct staffer due covid19,-0.5994,0.358,0.642,0.0,neg
1.27e+18,2020-06-04,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @WumiteSignature: I nominate @tolaniodukoya_

Tolani is currently working at the frontline of the COVID_19 pandemic as one of the Lagos…",I nominate Tolani currently working frontline COVID_19 pandemic one Lagos…,en,0,536,OyetolaOluwato5,,"WumiteSignature, tolaniodukoya_","Lagos, Nigeria",nomin tolani current work frontlin covid19 pandem one lago,0.0,0.0,1.0,0.0,neu
1.27e+18,2020-06-04,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @PhilstarNews: ""You are innocent until proven guilty, pero dito sa anti-terror bill, you are guilty until you prove yourself innocent.""…",`` You innocent proven guilty pero dito sa anti-terror bill guilty prove innocent `` …,en,0,253,LuapLleinnead,,PhilstarNews,Gate of Judah,innoc proven guilti pero dito sa anti terror bill guilti prove innoc,-0.6908,0.363,0.637,0.0,neg
1.27e+18,2020-06-04,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","VERY BAD NEWS FOR EVERYONE INVOLVED!
George Floyd was infected with COVID-19, autopsy reveals: https://t.co/fIVpDco5Lz",VERY BAD NEWS FOR EVERYONE INVOLVED George Floyd infected COVID-19 autopsy reveals,en,0,1,KamleeD,,,"Atlanta, St Petersburg Florida",bad news everyon involv georg floyd infect covid19 autopsi reveal,-0.5423,0.28,0.72,0.0,neg
1.27e+18,2020-06-04,"<a href=""https://orlo.tech"" rel=""nofollow"">Orlo</a>","If you're contacted by NHS #TestandTrace and advised to isolate for 14 days, you must do it, even if you don’t have… https://t.co/M8mZPrZbWC",If 're contacted NHS advised isolate days must even ’ have…,en,0,21,PeterboroughCC,TestandTrace,,Peterborough,contact nh advis isol day must even,0.4939,0.0,0.652,0.348,pos
1.27e+18,2020-06-04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @emarvelous: Autopsy reveals #GeorgeFloyd tested positive for COVID-19 in April. He recovered, only to suffocate to death under the knee…",Autopsy reveals tested positive COVID-19 April He recovered suffocate death knee…,en,0,0,CourtroomMocha,GeorgeFloyd,emarvelous,,autopsi reveal test posit covid19 april recov suffoc death knee,-0.5994,0.302,0.698,0.0,neg
1.27e+18,2020-06-04,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @risahontiveros: I welcome the filing of charges against those involved in the killing of Winston Ragos.

It's time we end impunity &amp; br…",I welcome filing charges involved killing Winston Ragos It 's time end impunity amp br…,en,0,6,nthebeningging,,risahontiveros,,welcom file charg involv kill winston rago time end impun br,-0.6908,0.32,0.68,0.0,neg
1.27e+18,2020-06-04,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @lindaikeji: Kogi state Commissioner for Health questions NCDCâs claim of a third COVID-19 case in the state https://t.co/O9yszFrx0l h…,Kogi state Commissioner Health questions NCDCâs claim third COVID-19 case state h…,en,0,125,SmiththeUglyBoy,,lindaikeji,Canada in Jesus name ,kogi state commission health question ncdc claim third covid19 case state ,0.0,0.0,1.0,0.0,neu
1.27e+18,2020-06-04,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""The Johns Hopkins researchers thought it would take $3.6 billion to hire and train enough people to expand the dis… https://t.co/uNNsFDJggm",`` The Johns Hopkins researchers thought would take 3.6 billion hire train enough people eand dis…,en,0,261,EmbreeKu,,,"Newtown, CT",john hopkin research thought would take billion hire train enough peopl eand di,0.0,0.0,1.0,0.0,neu
1.27e+18,2020-06-04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hand washing with soap remains one of the most effective and cost-effective means of preventing COVID-19, read belo… https://t.co/Uv0lsXCSO8",Hand washing soap remains one effective cost-effective means preventing COVID-19 read belo…,en,0,0,LUCASLukelucas,,,nairobi kenya,hand wash soap remain one effect cost effect mean prevent covid19 read belo,0.5106,0.0,0.719,0.281,pos
1.27e+18,2020-06-05,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2 in 5 people infected with Covid-19 have recovered in Africa #NationNewsplex https://t.co/DFVvy67lwJ https://t.co/AMoQI7JxtD,people infected Covid-19 recovered Africa,en,0,0,dailynation,NationNewsplex,,Kenya,peopl infect covid19 recov africa,0.0,0.0,1.0,0.0,neu
1.27e+18,2020-06-05,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @EFFSouthAfrica: EFF Contributes Another R6 Million to COVID-19 Solidarity Fund. https://t.co/KCehvMgdD1,EFF Contributes Another R6 Million COVID-19 Solidarity Fund,en,0,0,Peter_Shumbaa,,EFFSouthAfrica,,eff contribut anoth million covid19 solidar fund,0.0,0.0,1.0,0.0,neu
1.27e+18,2020-06-05,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ryanjreilly: BREAKING: law enforcement officials have seized thousands of cloth masks that were mailed to four different cities to prot…,BREAKING law enforcement officials seized thousands cloth masks mailed four different cities prot…,en,0,945,EmmaCrowther85,,ryanjreilly,,break law enforc offici seiz thousand cloth mask mail four differ citi prot,0.0,0.0,1.0,0.0,neu
1.27e+18,2020-06-05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Swamy39: One of Chennai’s most able and knowledgeable lawyers Mr S. Venkataraman and known as my team in Madras HC died today due to CO…,One Chennai ’ able knowledgeable lawyers Mr S. Venkataraman known team Madras HC died today due CO…,en,0,4,tmdasif,,Swamy39,India,one chennai abl knowledg lawyer mr venkataraman known team madra hc die today due co,-0.5994,0.218,0.782,0.0,neg
1.27e+18,2020-06-05,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @only1mankind: Building a global resilience response towards COVID-19 is the way forward. Join @AdenikeAkins as she discusses about Afri…,Building global resilience response towards COVID-19 way forward Join discusses Afri…,en,0,0,_iTweetAlways,,"only1mankind, adenikeakins","Ogun, Nigeria",build global resili respons toward covid19 way forward join discu afri,0.296,0.0,0.82,0.18,pos
1.27e+18,2020-06-05,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GaryDoesCopy: I'm not a faceless business - print and share with a selfie -  @OneMinuteBriefs of the Day: Create posters to ask 
@Rishi…",I 'm faceless business print share selfie Day Create posters ask …,en,0,0,richbayley80,,"GaryDoesCopy, OneMinuteBriefs",,faceless busi print share selfi day creat poster ask,0.296,0.0,0.784,0.216,pos
1.27e+18,2020-06-05,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ChrisGiles_: This is a sensitive, clear and persuasive argument that the leading cause of excess deaths (E&amp;W) not recorded as Covid-19…",This sensitive clear persuasive argument leading cause excess deaths E amp W recorded Covid-19…,en,0,101,FelicityLacey,,ChrisGiles_,European Union🇪🇺,sensit clear persuas argument lead caus excess death record covid19,-0.5859,0.4,0.438,0.163,neg
1.27e+18,2020-06-05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @nobodybutme32: We are battling COVID-19, a race war and sexual assault all at the same time and I must say.. it is a lot",We battling COVID-19 race war sexual assault time I must say.. lot,en,0,5,_1loiss,,nobodybutme32,,battl covid19 race war sexual assault time must say lot,-0.8271,0.49,0.51,0.0,neg
1.27e+18,2020-06-05,"<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Fri #cruise countdown*: 
332d #CoralPrincess (Pacific Coastal)
639/646d #DiscoveryPrincess (Classic California Coas… https://t.co/yxe9zOgBEE",Fri countdown* Pacific Coastal /646d Classic California Coas…,en,0,37325,keladewig,"cruise, CoralPrincess, DiscoveryPrincess",,Maryland Heights MO,fri countdown pacif coastal classic california coa,0.0,0.0,1.0,0.0,neu
1.27e+18,2020-06-05,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@CMOPb @vpsbadnore @capt_amarinder @preneet_kaur pls intruct the concerned officials for the needful. These tyoe of… https://t.co/g3mx8HE6DN,pls intruct concerned officials needful These tyoe of…,en,0,1,garg_jeewan,,"CMOPb, vpsbadnore, capt_amarinder, preneet_kaur",,pl intruct concern offici need tyoe,0.0,0.0,1.0,0.0,neu
1.27e+18,2020-06-05,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@NCDCgov In carrying the deaf community along, here is a small way of carrying out our social responsibility to hel… https://t.co/Spq6HO8fxH",In carrying deaf community along small way carrying social responsibility hel…,en,0,0,SignItCom,,NCDCgov,,carri deaf commun along small way carri social respons hel,0.0,0.0,1.0,0.0,neu
